Koordinatensystem : Lambert konform konisch
Rechtswert        : 3885500 Meter
Hochwert          : 2480500 Meter
Hoehenlage        : 120 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3885500 2480500  5 31 23   9.7 1006 298  2.9 8  6.9  91    0    0 322 -367  0
3885500 2480500  5 31 24   9.3 1007 299  3.2 8  7.1  95    0    0 322 -364  0
3885500 2480500  6  1  1   9.8 1007 301  2.5 7  7.0  92    0    0 313 -359  0
3885500 2480500  6  1  2  10.1 1007 306  0.7 7  6.8  89    0    0 314 -358  0
3885500 2480500  6  1  3   9.7 1007 346  2.1 8  6.7  87    0    0 318 -356  0
3885500 2480500  6  1  4   9.8 1007 358  3.1 8  6.4  84    0    0 322 -354  0
3885500 2480500  6  1  5   9.5 1008 300  4.2 7  5.9  78    0    1 316 -352  0
3885500 2480500  6  1  6   9.3 1008 322  2.9 7  5.7  77    0   10 310 -351  0
3885500 2480500  6  1  7   9.2 1008 324  2.6 7  5.7  77    0   48 310 -352  0
3885500 2480500  6  1  8   9.3 1008 310  3.6 7  5.7  78    0   77 310 -356  0
3885500 2480500  6  1  9   9.4 1009 307  4.2 8  5.6  76    0  101 317 -365  0
3885500 2480500  6  1 10  11.2 1008 312  4.8 8  5.7  72    0  201 326 -375  0
3885500 2480500  6  1 11  10.9 1008 287  5.0 7  5.7  69   17  254 322 -385  0
3885500 2480500  6  1 12   9.3 1008 290  5.5 7  5.7  73    3  238 313 -392  0
3885500 2480500  6  1 13   9.3 1008 300  5.4 8  5.9  80    0  199 313 -392  0
3885500 2480500  6  1 14   8.7 1008 327  3.5 8  6.5  90    0  170 317 -391  0
3885500 2480500  6  1 15   9.5 1008 310  5.3 7  6.7  92   17  234 313 -393  0
3885500 2480500  6  1 16  11.1 1008 300  6.0 6  6.0  76  241  118 308 -393  0
3885500 2480500  6  1 17  12.3 1007 294  4.9 6  5.5  64  185   99 307 -391  0
3885500 2480500  6  1 18  11.1 1007 303  5.3 5  5.3  62  194   40 304 -389  0
3885500 2480500  6  1 19   8.4 1008 294  0.8 7  5.8  76   38   65 303 -385  0
3885500 2480500  6  1 20   9.2 1008 288  0.9 5  6.5  92    0   27 303 -379  0
3885500 2480500  6  1 21   7.7 1009 292  3.3 5  6.5  94    0    0 296 -373  0
3885500 2480500  6  1 22   8.1 1010 253  3.9 6  6.2  93    0    0 296 -368  0
3885500 2480500  6  1 23   8.0 1010 245  3.4 5  6.2  92    0    0 296 -365  0
3885500 2480500  6  1 24   8.1 1010 253  3.6 8  6.2  92    0    0 303 -364  0
3885500 2480500  6  2  1   8.0 1010 264  4.0 7  6.4  95    0    0 310 -363  0
3885500 2480500  6  2  2   8.0 1010 329  3.2 7  6.5  97    0    0 306 -362  0
3885500 2480500  6  2  3   8.1 1010 343  3.1 7  6.6  97    0    0 306 -361  0
3885500 2480500  6  2  4   8.1 1010 243  2.3 7  6.6  97    0    0 306 -361  0
3885500 2480500  6  2  5   8.2 1010 241  2.3 7  6.5  96    0    1 307 -360  0
3885500 2480500  6  2  6   8.4 1011 239  1.9 8  6.5  95    0   13 311 -360  0
3885500 2480500  6  2  7   8.9 1011  27  1.1 7  6.7  96    0   54 312 -362  0
3885500 2480500  6  2  8  10.1 1011  60  1.4 7  6.9  94   29  174 312 -368  0
3885500 2480500  6  2  9  11.0 1012  73  3.0 6  6.9  86   51  237 312 -376  0
3885500 2480500  6  2 10  12.4 1012  58  3.7 5  6.6  77  166  291 307 -387  0
3885500 2480500  6  2 11  11.7 1012  64  3.7 5  6.4  73  155  336 302 -400  0
3885500 2480500  6  2 12  12.6 1013  70  3.4 6  6.0  68  141  358 304 -414  0
3885500 2480500  6  2 13  14.3 1013  45  5.6 7  5.6  58   55  340 311 -425  0
3885500 2480500  6  2 14  15.7 1014  56  2.9 5  5.4  51  174  344 311 -431  0
3885500 2480500  6  2 15  15.0 1014  72  3.3 3  5.4  50  461  202 302 -436  0
3885500 2480500  6  2 16  16.1 1014  62  3.8 4  5.1  46  329  205 299 -433  0
3885500 2480500  6  2 17  16.7 1013  45  2.7 4  4.8  41  344  124 304 -424  0
3885500 2480500  6  2 18  15.9 1013  64  1.9 3  4.9  42  306   62 302 -419  0
3885500 2480500  6  2 19  15.6 1013  28  2.3 2  5.2  46  163   53 295 -410  0
3885500 2480500  6  2 20  13.8 1014  10  1.7 3  5.2  50   34   29 291 -397  0
3885500 2480500  6  2 21  11.3 1013  25  0.2 2  5.4  59    0    0 285 -385  0
3885500 2480500  6  2 22   9.3 1014  42  0.8 2  5.7  73    0    0 277 -377  0
3885500 2480500  6  2 23   8.4 1014  10  1.0 2  5.9  84    0    0 273 -371  0
3885500 2480500  6  2 24   7.6 1014  47  1.2 0  5.9  88    0    0 265 -367  0
3885500 2480500  6  3  1   7.2 1014  23  0.4 0  5.7  89    0    0 255 -364  0
3885500 2480500  6  3  2   6.4 1014  37  0.3 0  5.5  90    0    0 252 -360  0
3885500 2480500  6  3  3   5.9 1014  46  0.4 0  5.3  91    0    0 248 -356  0
3885500 2480500  6  3  4   5.2 1014  47  0.4 0  5.1  91    0    0 245 -354  0
3885500 2480500  6  3  5   4.6 1014  67  0.4 2  5.0  93    1   10 252 -351  0
3885500 2480500  6  3  6   5.4 1014  63  0.3 0  5.1  95   50   51 252 -351  0
3885500 2480500  6  3  7   9.4 1014  61  0.5 1  5.9  92  173   88 254 -357  0
3885500 2480500  6  3  8  11.9 1014  64  1.8 1  6.3  79  326  107 267 -368  0
3885500 2480500  6  3  9  14.0 1014  75  1.1 1  6.2  67  508  105 274 -383  0
3885500 2480500  6  3 10  16.1 1014  39  2.2 2  6.6  62  659  102 286 -400  0
3885500 2480500  6  3 11  16.8 1014  62  1.7 2  6.8  58  581  213 296 -416  0
3885500 2480500  6  3 12  18.4 1013  51  2.4 5  6.2  49  119  399 312 -428  0
3885500 2480500  6  3 13  18.3 1013   4  3.5 7  5.5  42    5  278 334 -432  0
3885500 2480500  6  3 14  18.9 1012 327  1.9 6  5.6  42  124  387 341 -429  0
3885500 2480500  6  3 15  19.1 1012 330  3.0 6  5.6  41  112  351 340 -420  0
3885500 2480500  6  3 16  18.5 1012 332  4.4 8  5.5  41   11  239 351 -416  0
3885500 2480500  6  3 17  16.5 1012   1  4.2 7  6.0  48   34  222 354 -417  0
3885500 2480500  6  3 18  14.9 1012  35  0.8 8  7.0  63    1  110 352 -411  0
3885500 2480500  6  3 19  14.0 1012  50  2.0 7  8.0  78    0   56 351 -401  0
3885500 2480500  6  3 20  13.6 1012 149  1.4 8  8.2  83    0   28 350 -396  0
3885500 2480500  6  3 21  13.5 1012 170  1.6 8  8.2  85    0    0 357 -391  0
3885500 2480500  6  3 22  12.8 1012 188  2.3 8  8.1  86    0    0 356 -387  0
3885500 2480500  6  3 23  12.2 1010 207  2.7 7  8.0  88    0    0 349 -384  0
3885500 2480500  6  3 24  11.7 1010 243  3.2 8  7.9  90    0    0 347 -382  0
3885500 2480500  6  4  1  11.6 1010 220  3.7 7  7.8  91    0    0 345 -381  0
3885500 2480500  6  4  2  11.7 1009 209  3.0 8  7.9  91    0    0 343 -380  0
3885500 2480500  6  4  3  11.7 1009 254  3.5 8  8.0  92    0    0 347 -379  0
3885500 2480500  6  4  4  11.7 1008 329  3.2 8  8.1  94    0    0 343 -379  0
3885500 2480500  6  4  5  11.7 1008 316  3.9 8  8.2  95    0    0 339 -378  0
3885500 2480500  6  4  6  11.5 1008 304  4.1 8  8.2  96    0    9 337 -376  0
3885500 2480500  6  4  7  11.8 1008 286  3.1 8  8.3  96    0   32 335 -374  0
3885500 2480500  6  4  8  12.8 1009 311  2.8 8  8.7  97    0   69 335 -377  0
3885500 2480500  6  4  9  14.3 1009 332  2.5 7  8.8  91    6  209 331 -386  0
3885500 2480500  6  4 10  13.1 1009 341  4.8 7  7.6  77    5  247 323 -397  0
3885500 2480500  6  4 11  15.0 1009 317  5.2 6  6.7  67   26  323 316 -411  0
3885500 2480500  6  4 12  15.5 1009 340  5.2 6  6.4  59  180  418 314 -425  0
3885500 2480500  6  4 13  14.9 1009 326  6.1 5  5.9  54  281  410 309 -433  0
3885500 2480500  6  4 14  15.9 1009 354  5.2 4  5.6  51  499  306 300 -438  0
3885500 2480500  6  4 15  15.9 1009   4  6.2 4  5.3  47  447  288 299 -440  0
3885500 2480500  6  4 16  16.3 1009 356  4.2 5  5.3  46  299  285 305 -439  0
3885500 2480500  6  4 17  15.9 1009  10  4.7 6  5.4  47  197  240 315 -436  0
3885500 2480500  6  4 18  16.0 1009 348  4.1 6  5.3  47  111  179 320 -429  0
3885500 2480500  6  4 19  15.0 1009 355  3.2 4  5.2  48   89  104 313 -419  0
3885500 2480500  6  4 20  14.1 1009 327  2.2 5  5.4  52   23   40 308 -408  0
3885500 2480500  6  4 21  13.1 1009 353  2.5 5  5.5  57    0    0 311 -398  0
3885500 2480500  6  4 22  11.3 1008 342  1.1 4  5.8  65    0    0 303 -391  0
3885500 2480500  6  4 23  10.6 1009 349  0.3 4  6.1  75    0    0 298 -386  0
3885500 2480500  6  4 24  10.8 1009 189  2.0 7  6.2  77    0    0 309 -382  0
3885500 2480500  6  5  1  10.2 1008 201  1.6 8  6.1  77    0    0 324 -378  0
3885500 2480500  6  5  2  10.2 1008 198  1.7 8  6.2  80    0    0 329 -376  0
3885500 2480500  6  5  3  10.4 1008 197  2.1 7  6.2  79    0    0 325 -374  0
3885500 2480500  6  5  4  10.4 1008 243  1.7 6  6.3  79    0    0 317 -372  0
3885500 2480500  6  5  5  10.4 1008 252  2.3 6  6.4  80    0    1 312 -370  0
3885500 2480500  6  5  6  10.7 1008  54  2.2 8  6.5  82    1   39 321 -372  0
3885500 2480500  6  5  7  11.9 1008  50  2.1 7  6.6  79   13   96 329 -377  0
3885500 2480500  6  5  8  14.5 1009 348  1.3 7  6.5  68   88  156 329 -385  0
3885500 2480500  6  5  9  13.8 1009 339  1.7 8  6.9  68    7  193 339 -395  0
3885500 2480500  6  5 10  15.6 1009 293  2.1 7  7.0  67  224  227 343 -407  0
3885500 2480500  6  5 11  15.4 1009 304  2.1 7  6.6  60  105  302 341 -417  0
3885500 2480500  6  5 12  14.9 1009 224  2.2 8  6.9  64    5  261 346 -421  0
3885500 2480500  6  5 13  15.5 1009 248  1.8 7  6.6  62   26  295 345 -417  0
3885500 2480500  6  5 14  16.9 1009 228  1.9 5  6.8  59  366  223 335 -421  0
3885500 2480500  6  5 15  16.5 1008 232  2.8 6  7.5  63  203  252 334 -432  0
3885500 2480500  6  5 16  14.6 1008 237  2.6 7  7.9  71   72  238 338 -436  0
3885500 2480500  6  5 17  16.7 1008  19  4.3 5  7.1  64  243  126 332 -437  0
3885500 2480500  6  5 18  16.8 1007 224  3.9 4  6.0  50  230   63 320 -431  0
3885500 2480500  6  5 19  16.2 1007 244  3.8 7  5.6  48   17   82 327 -423  0
3885500 2480500  6  5 20  15.3 1008 117  2.7 5  5.6  50    1   29 329 -417  0
3885500 2480500  6  5 21  14.3 1008  74  2.1 6  5.8  55    0    0 324 -410  0
3885500 2480500  6  5 22  12.8 1009  21  1.6 6  5.9  61    0    0 326 -403  0
3885500 2480500  6  5 23  11.7 1008  19  2.7 7  6.1  69    0    0 326 -395  0
3885500 2480500  6  5 24  11.0 1009   5  2.5 5  6.1  73    0    0 320 -387  0
3885500 2480500  6  6  1   9.6 1009  20  2.3 3  6.1  78    0    0 301 -380  0
3885500 2480500  6  6  2   9.9 1009  22  2.2 3  6.1  81    0    0 291 -376  0
3885500 2480500  6  6  3   8.9 1009  49  1.9 2  6.1  82    0    0 285 -373  0
3885500 2480500  6  6  4   7.9 1009  40  2.8 2  6.0  87    0    0 277 -370  0
3885500 2480500  6  6  5   7.1 1009  21  2.3 5  5.8  89    1   11 285 -368  0
3885500 2480500  6  6  6   7.6 1010  57  2.2 1  5.9  92   28   56 279 -367  0
3885500 2480500  6  6  7   9.3 1010  52  1.8 1  6.4  92  107  119 264 -373  0
3885500 2480500  6  6  8  12.6 1011  70  1.2 2  6.6  81  287  132 273 -382  0
3885500 2480500  6  6  9  14.5 1012  73  2.0 3  6.2  64  389  177 286 -395  0
3885500 2480500  6  6 10  16.2 1012  41  1.9 3  5.6  51  416  249 294 -409  0
3885500 2480500  6  6 11  16.2 1012  40  2.5 4  5.1  45  180  385 299 -423  0
3885500 2480500  6  6 12  16.7 1012  25  2.7 4  4.9  42  141  410 301 -436  0
3885500 2480500  6  6 13  17.2 1012  73  3.2 1  4.5  38  598  266 295 -448  0
3885500 2480500  6  6 14  17.5 1012  60  2.9 3  4.5  36  358  366 295 -457  0
3885500 2480500  6  6 15  19.1 1012  55  2.6 3  4.8  37  273  352 304 -463  0
3885500 2480500  6  6 16  18.2 1012  14  2.9 4  4.9  36  198  307 307 -462  0
3885500 2480500  6  6 17  19.4 1012  33  3.0 4  4.9  37  174  243 310 -456  0
3885500 2480500  6  6 18  17.7 1012  45  2.5 7  5.1  38   50  174 316 -445  0
3885500 2480500  6  6 19  17.1 1012  49  2.0 6  5.2  42   30  106 318 -433  0
3885500 2480500  6  6 20  14.9 1012  57  4.3 4  5.6  49   13   38 306 -420  0
3885500 2480500  6  6 21  13.5 1013 110  2.8 2  5.8  57    0    0 291 -407  0
3885500 2480500  6  6 22  11.8 1012  90  1.4 2  5.8  64    0    0 280 -396  0
3885500 2480500  6  6 23  10.3 1013 242  0.5 3  6.1  74    0    0 279 -388  0
3885500 2480500  6  6 24   9.8 1013 248  2.6 2  6.3  82    0    0 276 -382  0
3885500 2480500  6  7  1   8.9 1013 212  2.7 3  6.2  85    0    0 274 -378  0
3885500 2480500  6  7  2   8.3 1013 121  2.5 3  6.0  86    0    0 275 -377  0
3885500 2480500  6  7  3   7.6 1013 128  2.4 2  5.8  87    0    0 269 -376  0
3885500 2480500  6  7  4   7.3 1013  37  1.3 1  5.6  87    0    0 262 -374  0
3885500 2480500  6  7  5   6.7 1013  52  1.7 1  5.4  87    1   11 260 -374  0
3885500 2480500  6  7  6   7.8 1013 115  0.9 0  5.7  90   45   57 259 -375  0
3885500 2480500  6  7  7  10.5 1013 129  0.7 0  6.1  84  151  108 263 -380  0
3885500 2480500  6  7  8  13.8 1013 134  1.3 0  6.2  71  278  148 274 -389  0
3885500 2480500  6  7  9  16.3 1014 130  2.5 0  6.3  59  399  185 287 -402  0
3885500 2480500  6  7 10  17.6 1014 144  2.4 1  6.2  51  504  217 299 -418  0
3885500 2480500  6  7 11  18.9 1014 131  2.6 2  5.5  42  586  240 307 -433  0
3885500 2480500  6  7 12  19.5 1013 125  3.1 2  5.0  36  592  281 309 -446  0
3885500 2480500  6  7 13  19.4 1013 126  2.6 3  5.4  38  539  321 314 -447  0
3885500 2480500  6  7 14  21.2 1013 147  2.2 2  5.4  37  516  315 319 -455  0
3885500 2480500  6  7 15  21.1 1012  81  3.2 1  5.2  33  537  254 316 -465  0
3885500 2480500  6  7 16  21.3 1012 166  2.7 1  4.8  31  468  217 314 -452  0
3885500 2480500  6  7 17  21.6 1012 192  2.9 1  4.7  30  340  195 314 -446  0
3885500 2480500  6  7 18  20.3 1011  62  3.1 3  5.0  32  238  146 321 -444  0
3885500 2480500  6  7 19  20.0 1011 112  3.0 3  5.1  34  115  103 325 -427  0
3885500 2480500  6  7 20  18.6 1011 135  2.4 4  5.5  40   23   42 326 -413  0
3885500 2480500  6  7 21  17.8 1011 134  3.0 5  5.9  46    0    0 331 -407  0
3885500 2480500  6  7 22  15.4 1012  81  3.6 3  5.9  50    0    0 319 -400  0
3885500 2480500  6  7 23  14.2 1012 164  2.7 2  5.9  56    0    0 297 -395  0
3885500 2480500  6  7 24  13.2 1013 149  3.2 4  6.0  61    0    0 298 -391  0
3885500 2480500  6  8  1  12.1 1012 167  3.0 0  6.0  66    0    0 283 -389  0
3885500 2480500  6  8  2  11.1 1012 166  2.9 1  6.0  70    0    0 263 -388  0
3885500 2480500  6  8  3  10.0 1012 223  2.4 2  5.9  74    0    0 269 -387  0
3885500 2480500  6  8  4   8.8 1012  55  2.0 1  5.8  79    0    0 264 -387  0
3885500 2480500  6  8  5   8.4 1012  87  2.0 1  5.8  83    2   12 257 -387  0
3885500 2480500  6  8  6  10.0 1012  82  2.4 0  6.0  83   53   55 253 -387  0
3885500 2480500  6  8  7  13.0 1012 101  2.2 1  6.4  75  167   97 260 -387  0
3885500 2480500  6  8  8  15.4 1013 100  2.4 0  6.7  66  300  129 268 -391  0
3885500 2480500  6  8  9  18.1 1013  91  2.2 1  6.6  56  429  159 279 -400  0
3885500 2480500  6  8 10  20.2 1013  95  2.7 2  6.2  45  549  179 301 -413  0
3885500 2480500  6  8 11  21.5 1013  87  3.8 3  5.7  37  638  196 318 -428  0
3885500 2480500  6  8 12  21.4 1013  89  3.9 4  5.4  34  501  316 328 -442  0
3885500 2480500  6  8 13  22.0 1013  95  4.0 4  4.7  29  461  347 331 -453  0
3885500 2480500  6  8 14  22.7 1013 169  3.5 3  4.1  24  508  306 327 -464  0
3885500 2480500  6  8 15  23.1 1012  91  3.9 3  4.5  26  520  253 325 -468  0
3885500 2480500  6  8 16  22.9 1012  97  4.7 3  5.0  28  434  227 327 -461  0
3885500 2480500  6  8 17  23.2 1012  67  4.4 2  5.0  29  371  169 324 -452  0
3885500 2480500  6  8 18  22.7 1011  74  5.1 2  5.0  29  254  133 319 -443  0
3885500 2480500  6  8 19  22.0 1011 111  4.1 2  4.9  29  124   97 317 -433  0
3885500 2480500  6  8 20  20.9 1011 102  3.4 2  5.0  31   28   41 314 -422  0
3885500 2480500  6  8 21  18.0 1012 126  2.7 1  5.2  37    0    0 305 -409  0
3885500 2480500  6  8 22  16.4 1012 121  3.2 1  5.5  45    0    0 295 -399  0
3885500 2480500  6  8 23  15.1 1012 132  3.0 1  5.6  50    0    0 289 -391  0
3885500 2480500  6  8 24  14.5 1013  88  3.1 0  5.8  55    0    0 280 -384  0
3885500 2480500  6  9  1  13.0 1013  68  2.7 0  5.9  60    0    0 274 -379  0
3885500 2480500  6  9  2  12.4 1012  56  2.6 0  5.9  65    0    0 271 -376  0
3885500 2480500  6  9  3  11.7 1012 104  2.8 1  6.0  68    0    0 272 -372  0
3885500 2480500  6  9  4  11.3 1011  85  3.0 3  5.9  70    0    0 279 -370  0
3885500 2480500  6  9  5  10.5 1011  85  3.1 4  5.9  72    2   11 286 -368  0
3885500 2480500  6  9  6  11.4 1012  95  2.5 1  6.0  74   52   53 279 -367  0
3885500 2480500  6  9  7  14.0 1012  90  2.0 2  6.2  68  163   95 276 -372  0
3885500 2480500  6  9  8  16.2 1013  39  2.0 2  6.4  59  273  140 286 -383  0
3885500 2480500  6  9  9  18.8 1013  53  2.3 3  6.5  52  409  164 298 -399  0
3885500 2480500  6  9 10  20.8 1012  86  3.1 5  6.0  42  504  200 315 -418  0
3885500 2480500  6  9 11  22.7 1012  88  4.9 5  5.9  36  604  209 326 -436  0
3885500 2480500  6  9 12  23.3 1012  82  3.9 5  5.9  33  683  205 332 -452  0
3885500 2480500  6  9 13  24.5 1011  87  4.7 4  5.7  31  694  211 335 -463  0
3885500 2480500  6  9 14  24.6 1010  82  4.4 4  5.8  30  653  216 336 -468  0
3885500 2480500  6  9 15  25.3 1009  88  3.9 4  5.9  30  590  203 339 -470  0
3885500 2480500  6  9 16  25.6 1009  77  3.5 4  6.1  30  439  218 343 -468  0
3885500 2480500  6  9 17  25.3 1008  66  4.9 5  6.1  30  303  200 347 -464  0
3885500 2480500  6  9 18  25.2 1008  95  3.5 6  6.2  31  144  173 353 -457  0
3885500 2480500  6  9 19  24.3 1008  98  2.4 4  6.1  31   77  107 347 -446  0
3885500 2480500  6  9 20  22.7 1008 112  3.6 4  6.2  34   11   40 338 -433  0
3885500 2480500  6  9 21  20.3 1008 113  3.7 5  6.5  40    0    0 334 -420  0
3885500 2480500  6  9 22  18.9 1009 125  3.4 3  6.7  47    0    0 324 -408  0
3885500 2480500  6  9 23  18.2 1009 133  3.6 2  6.9  51    0    0 312 -401  0
3885500 2480500  6  9 24  16.3 1009 108  3.1 5  6.9  56    0    0 312 -396  0
3885500 2480500  6 10  1  14.5 1009 106  2.8 5  6.9  63    0    0 315 -392  0
3885500 2480500  6 10  2  13.3 1009  98  2.7 6  6.9  69    0    0 311 -388  0
3885500 2480500  6 10  3  12.9 1009 111  2.2 4  6.9  73    0    0 307 -383  0
3885500 2480500  6 10  4  12.1 1009 118  2.8 5  7.1  78    0    0 302 -379  0
3885500 2480500  6 10  5  12.1 1008 138  2.6 4  7.1  80    3   11 301 -376  0
3885500 2480500  6 10  6  13.5 1009 110  2.9 3  7.1  77   43   52 296 -374  0
3885500 2480500  6 10  7  15.8 1009  91  2.3 3  7.4  71  160   91 296 -378  0
3885500 2480500  6 10  8  18.6 1009  96  3.1 3  7.5  61  304  115 302 -390  0
3885500 2480500  6 10  9  20.7 1009  72  1.9 3  7.6  53  434  139 310 -407  0
3885500 2480500  6 10 10  22.6 1009  97  2.8 5  7.6  47  497  192 324 -425  0
3885500 2480500  6 10 11  24.7 1009  89  3.2 5  7.7  42  602  196 338 -442  0
3885500 2480500  6 10 12  25.7 1009 105  4.3 5  7.3  36  717  168 344 -457  0
3885500 2480500  6 10 13  26.0 1008  84  4.1 4  7.0  33  700  190 344 -466  0
3885500 2480500  6 10 14  26.0 1008 104  3.2 4  6.6  31  558  257 343 -470  0
3885500 2480500  6 10 15  26.8 1008  96  5.8 5  6.3  29  490  249 347 -474  0
3885500 2480500  6 10 16  27.1 1008 111  3.3 5  6.6  30  478  185 354 -473  0
3885500 2480500  6 10 17  26.9 1007  85  4.0 5  7.1  32  411  132 356 -466  0
3885500 2480500  6 10 18  26.6 1007  90  4.3 3  7.1  32  286  106 349 -459  0
3885500 2480500  6 10 19  25.8 1007 102  4.4 1  6.9  32  145   82 335 -448  0
3885500 2480500  6 10 20  24.5 1007  92  3.6 1  7.1  35   34   40 325 -435  0
3885500 2480500  6 10 21  22.8 1007 118  3.1 0  7.4  40    0    0 318 -421  0
3885500 2480500  6 10 22  20.1 1008  93  2.6 0  7.6  48    0    0 308 -411  0
3885500 2480500  6 10 23  18.3 1008  95  1.9 0  8.0  57    0    0 302 -405  0
3885500 2480500  6 10 24  16.7 1009  84  1.4 0  8.3  66    0    0 296 -398  0
3885500 2480500  6 11  1  16.2 1009  74  2.1 0  8.3  71    0    0 293 -393  0
3885500 2480500  6 11  2  15.3 1009  80  2.8 0  8.4  75    0    0 292 -388  0
3885500 2480500  6 11  3  14.8 1009  71  2.7 0  8.4  78    0    0 289 -385  0
3885500 2480500  6 11  4  15.6 1009  65  3.5 0  8.4  78    0    0 289 -382  0
3885500 2480500  6 11  5  15.1 1010  67  2.9 1  8.4  76    2   11 292 -379  0
3885500 2480500  6 11  6  16.4 1010  47  2.7 0  8.4  75   51   51 293 -377  0
3885500 2480500  6 11  7  19.2 1011  64  3.7 0  8.4  66  172   85 294 -381  0
3885500 2480500  6 11  8  21.2 1011  66  4.8 0  8.1  54  322  103 300 -393  0
3885500 2480500  6 11  9  22.7 1011  50  4.6 0  7.9  48  468  118 307 -410  0
3885500 2480500  6 11 10  23.5 1011  85  6.0 1  7.5  43  600  127 314 -430  0
3885500 2480500  6 11 11  24.0 1011  93  6.2 0  6.5  35  718  122 315 -451  0
3885500 2480500  6 11 12  24.5 1011  89  6.4 0  5.7  30  795  115 316 -467  0
3885500 2480500  6 11 13  25.7 1011  79  5.8 0  5.6  28  821  111 319 -479  0
3885500 2480500  6 11 14  26.5 1011  99  5.5 0  5.6  27  790  112 324 -485  0
3885500 2480500  6 11 15  27.0 1010 122  6.4 0  5.7  26  713  114 326 -490  0
3885500 2480500  6 11 16  26.9 1010  83  5.9 0  5.6  25  597  114 327 -490  0
3885500 2480500  6 11 17  27.0 1010  97  5.4 0  5.6  25  453  111 328 -483  0
3885500 2480500  6 11 18  26.8 1009  95  5.7 0  5.8  26  294  102 330 -472  0
3885500 2480500  6 11 19  25.7 1009  79  5.5 0  6.1  29  151   80 329 -462  0
3885500 2480500  6 11 20  24.2 1010  84  4.1 1  6.2  32   38   39 329 -450  0
3885500 2480500  6 11 21  21.9 1010  91  3.8 0  6.4  36    0    0 324 -438  0
3885500 2480500  6 11 22  19.8 1011  88  4.1 1  6.7  43    0    0 317 -428  0
3885500 2480500  6 11 23  18.7 1011  87  3.1 1  6.8  49    0    0 313 -420  0
3885500 2480500  6 11 24  16.2 1011  66  1.9 1  7.1  57    0    0 308 -413  0
3885500 2480500  6 12  1  14.4 1012  58  1.9 0  7.4  68    0    0 300 -407  0
3885500 2480500  6 12  2  13.3 1012  66  2.9 1  7.3  74    0    0 295 -403  0
3885500 2480500  6 12  3  12.4 1011  74  3.1 2  7.2  77    0    0 294 -400  0
3885500 2480500  6 12  4  13.9 1011  70  3.4 2  7.2  76    0    0 297 -397  0
3885500 2480500  6 12  5  13.7 1011  64  3.9 1  7.2  73    3   11 297 -394  0
3885500 2480500  6 12  6  15.3 1011  73  4.3 0  7.3  70   60   50 296 -392  0
3885500 2480500  6 12  7  17.7 1012  74  3.9 0  7.6  65  183   81 300 -396  0
3885500 2480500  6 12  8  20.6 1011  85  3.8 0  7.9  57  328  100 308 -408  0
3885500 2480500  6 12  9  22.7 1011  82  3.4 0  7.7  47  469  117 315 -426  0
3885500 2480500  6 12 10  24.2 1011  81  3.0 0  7.4  41  602  125 322 -446  0
3885500 2480500  6 12 11  26.0 1011  69  2.8 0  7.4  37  711  126 330 -466  0
3885500 2480500  6 12 12  27.3 1010  72  2.3 0  7.5  34  793  115 338 -483  0
3885500 2480500  6 12 13  27.9 1010  93  3.5 0  7.4  32  812  116 344 -495  0
3885500 2480500  6 12 14  29.0 1010  94  3.9 0  7.4  30  778  119 347 -502  0
3885500 2480500  6 12 15  29.6 1009  97  3.7 0  6.9  27  704  118 350 -505  0
3885500 2480500  6 12 16  30.4 1009 100  4.1 0  7.1  27  591  116 353 -505  0
3885500 2480500  6 12 17  30.2 1009  75  4.3 0  7.0  26  449  112 354 -500  0
